ID	DOCULECT	CONCEPT	TOKENS	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGID
1639	Azerbaijani	limb	ʃ ɑ χ	ʃɑχ	3 7 3	AXN	SAG	1	1.S.C 1.A.V 1.G.c	2.0 1.5 0.8	0	753
2689	Uzbek	limb	ʃ ɒ χ	ʃɒχ	3 7 3	AXN	SOG	8	8.S.C 8.O.V 8.G.c	2.0 1.5 0.8	0	753
3662	Kazakh	limb	b ʉ t ɑ q	bʉtɑq	1 7 1 7 1	AXBYN	PYTAK	3	3.P.C 3.Y.V 3.T.C 3.A.V 3.K.c	2.0 1.5 1.75 1.3 0.8	0	753
4894	Chuvash	limb	t u r a t	tuˈrat	1 7 5 7 1	AXBYN	TYRAT	2	2.T.C 2.Y.V 2.R.C 2.A.V 2.T.c	2.0 1.5 1.75 1.3 0.8	0	753
6021	Yakut	limb	m u t u k	mutuk	4 7 1 7 1	AXBYN	MYTYK	9	9.M.C 9.Y.V 9.T.C 9.Y.V 9.K.c	2.0 1.5 1.75 1.3 0.8	0	753
647	Turkish	line	h a t	hat	3 7 1	AXN	HAT	5	5.H.C 5.A.V 5.T.c	2.0 1.5 0.8	0	754
648	Turkish	line	tʃ i z g i	t͡ʃizɡi	1 7 3 1 7	AXMBZ	TISKI	5	5.T.C 5.I.V 5.S.c 5.K.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0	754
1793	Azerbaijani	line	χ æ tː	χætː	3 7 1	AXN	GET	1	1.G.C 1.E.V 1.T.c	2.0 1.5 0.8	0	754
2829	Uzbek	line	l i n i j a	linija	5 7 4 7 6 7	AXBYBZ	LINIJA	8	8.L.C 8.I.V 8.N.C 8.I.V 8.J.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	754
3833	Kazakh	line	s ə z ə q	səzəq	3 7 3 7 1	AXBYN	SESEK	3	3.S.C 3.E.V 3.S.C 3.E.V 3.K.c	2.0 1.5 1.75 1.3 0.8	0	754
5055	Chuvash	line	j ɘ r	jɘr	6 7 5	AXN	JER	2	2.J.C 2.E.V 2.R.c	2.0 1.5 0.8	1	754
6168	Yakut	line	s u ɾ aː h ɯ n	suɾaːhɯn	3 7 5 7 3 7 4	AXBYBYN	SYRAHIN	9	9.S.C 9.Y.V 9.R.C 9.A.V 9.H.C 9.I.V 9.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	754
358	Turkish	lip	d u d a k	dudak	1 7 1 7 1	AXBYN	TYTAK	5	5.T.C 5.Y.V 5.T.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 0.8	0	755
1534	Azerbaijani	lip	d ɔ d ɑ g	dɔdɑɡ	1 7 1 7 1	AXBYN	TUTAK	1	1.T.C 1.U.V 1.T.C 1.A.V 1.K.c	2.0 1.5 1.75 1.3 0.8	0	755
2589	Uzbek	lip	d u d ɒ q	dudɒq	1 7 1 7 1	AXBYN	TYTOK	8	8.T.C 8.Y.V 8.T.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 0.8	0	755
3547	Kazakh	lip	e ɾ ə n	eɾən	7 5 7 4	XBYN	EREN	3	3.E.V 3.R.C 3.E.V 3.N.c	1.5 1.75 1.3 0.8	0	755
4786	Chuvash	lip	t u t a	tuˈt̬a	1 7 1 7	AXBZ	TYTA	2	2.T.C 2.Y.V 2.T.C 2.A.V	2.0 1.5 1.75 0.8	0	755
5913	Yakut	lip	uo s	u͡os	7 3	XN	YS	9	9.Y.V 9.S.c	1.5 0.8	0	755
1266	Turkish	listen	d i n l ɛ m ɛ k	dinlɛmɛk	1 7 4 5 7 4 7 1	AXBCYBYN	TINLEMEK	5	5.T.C 5.I.V 5.N.C 5.L.C 5.E.V 5.M.C 5.E.V 5.K.c	2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	0	757
2356	Azerbaijani	listen	d ɪ n l æ m æ k	dɪnlæmæk	1 7 4 5 7 4 7 1	AXBCYBYN	TINLEMEK	1	1.T.C 1.I.V 1.N.C 1.L.C 1.E.V 1.M.C 1.E.V 1.K.c	2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	0	757
3330	Uzbek	listen	t i ŋ l a m ɒ q	tiŋlamɒq	1 7 4 5 7 4 7 1	AXBCYBYN	TINLAMOK	8	8.T.C 8.I.V 8.N.C 8.L.C 8.A.V 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	0	757
4484	Kazakh	listen	t ə ŋ d ɑ u	təŋdɑu	1 7 4 1 7 7	AXMBYZ	TENTAY	3	3.T.C 3.E.V 3.N.c 3.T.C 3.A.V 3.Y.V	2.0 1.5 1.1 1.75 1.3 0.8	0	757
4485	Kazakh	listen	q ʉ l ɑ q + q o j ʊ w	qʉlɑq_qojʊw	1 7 5 7 1 9 1 7 6 7 6	AXBYN_AXBYN	KYLAK_KUJYW	3	3.K.C 3.Y.V 3.L.C 3.A.V 3.K.c 3._._ 3.K.C 3.U.V 3.J.C 3.Y.V 3.W.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 0.8	0	757
5667	Chuvash	listen	i t l ɛ	itˈlɛ	7 1 5 7	XBCZ	ITLE	2	2.I.V 2.T.C 2.L.C 2.E.V	1.5 1.75 1.5 0.8	0	757
5668	Chuvash	listen	t ə n l a	tənˈla	1 7 4 5 7	AXBCZ	TENLA	2	2.T.C 2.E.V 2.N.C 2.L.C 2.A.V	2.0 1.5 1.75 1.5 0.8	0	757
6722	Yakut	listen	i h i t	ihit	7 3 7 1	XBYN	IHIT	9	9.I.V 9.H.C 9.I.V 9.T.c	1.5 1.75 1.3 0.8	1	757
899	Turkish	little	u f a k	ufak	7 3 7 1	XBYN	YBAK	5	5.Y.V 5.B.C 5.A.V 5.K.c	1.5 1.75 1.3 0.8	0	758
900	Turkish	little	k y tʃ y k	kyt͡ʃyk	1 7 1 7 1	AXBYN	KYTYK	5	5.K.C 5.Y.V 5.T.C 5.Y.V 5.K.c	2.0 1.5 1.75 1.3 0.8	0	758
2026	Azerbaijani	little	k ɪ tʃ ɪ k	kɪt͡ʃɪk	1 7 1 7 1	AXBYN	KITIK	1	1.K.C 1.I.V 1.T.C 1.I.V 1.K.c	2.0 1.5 1.75 1.3 0.8	0	758
3032	Uzbek	little	k i tʃ i k	kit͡ʃik	1 7 1 7 1	AXBYN	KITIK	8	8.K.C 8.I.V 8.T.C 8.I.V 8.K.c	2.0 1.5 1.75 1.3 0.8	0	758
4091	Kazakh	little	k ə ʃ k e n e	kəʃkene	1 7 3 1 7 4 7	AXMBYBZ	KESKENE	3	3.K.C 3.E.V 3.S.c 3.K.C 3.E.V 3.N.C 3.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	758
4092	Kazakh	little	q ɑ ɾ ʁ ɑ d ɑ j	qɑɾʁɑdɑj	1 7 5 5 7 1 7 6	AXMBYBYN	KARRATAJ	3	3.K.C 3.A.V 3.R.c 3.R.C 3.A.V 3.T.C 3.A.V 3.J.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	0	758
5299	Chuvash	little	p ɘ tɕ ɘ k	ˈpɘt͡ɕɘk	1 7 2 7 1	AXBYN	PECEK	2	2.P.C 2.E.V 2.C.C 2.E.V 2.K.c	2.0 1.5 1.75 1.3 0.8	1	758
6381	Yakut	little	k ɯ ɾ	kɯɾ	1 7 5	AXN	KIR	9	9.K.C 9.I.V 9.R.c	2.0 1.5 0.8	0	758
1185	Turkish	live	j a ʃ a m a k	jaʃamak	6 7 3 7 4 7 1	AXBYBYN	JASAMAK	5	5.J.C 5.A.V 5.S.C 5.A.V 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	759
1186	Turkish	live	h a j a tː a + o l m a k	hajatːa_olmak	3 7 6 7 1 7 9 7 5 4 7 1	AXBYBZ_XMBYN	HAJATA_ULMAK	5	5.H.C 5.A.V 5.J.C 5.A.V 5.T.C 5.A.V 5._._ 5.U.V 5.L.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 1.75 0.8 0.0 1.5 1.1 1.75 1.3 0.8	0	766
2280	Azerbaijani	live	j ɑ ʃ ɑ m ɑ g	jɑʃɑmɑɡ	6 7 3 7 4 7 1	AXBYBYN	JASAMAK	1	1.J.C 1.A.V 1.S.C 1.A.V 1.M.C 1.A.V 1.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	759
3259	Uzbek	live	j a ʃ a m ɒ q	jaʃamɒq	6 7 3 7 4 7 1	AXBYBYN	JASAMOK	8	8.J.C 8.A.V 8.S.C 8.A.V 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	759
4388	Kazakh	live	ʒ ɑ s ɑ u	ʒɑsɑu	3 7 3 7 7	AXBYZ	SASAY	3	3.S.C 3.A.V 3.S.C 3.A.V 3.Y.V	2.0 1.5 1.75 1.3 0.8	0	759
4389	Kazakh	live	k ʊ n e l t u	kʊneltu	1 7 4 7 5 1 7	AXBYMBZ	KYNELTY	3	3.K.C 3.Y.V 3.N.C 3.E.V 3.L.c 3.T.C 3.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	759
4390	Kazakh	live	k ʊ n + k ø ɾ u	kʊn_køɾu	1 7 4 9 1 7 5 7	AXN_AXBZ	KYN_KURY	3	3.K.C 3.Y.V 3.N.c 3._._ 3.K.C 3.U.V 3.R.C 3.Y.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	0	759
4391	Kazakh	live	t ə ɾ ʃ ə l ə k + e t u	təɾʃələk_etu	1 7 5 3 7 5 7 1 9 7 1 7	AXMBYBYN_XBZ	TERSELEK_ETY	3	3.T.C 3.E.V 3.R.c 3.S.C 3.E.V 3.L.C 3.E.V 3.K.c 3._._ 3.E.V 3.T.C 3.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8 0.0 1.5 1.75 0.8	0	766
5583	Chuvash	live	p u r ə n	ˈpurən	1 7 5 7 4	AXBYN	PYREN	2	2.P.C 2.Y.V 2.R.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0	759
6638	Yakut	live	o l o ɾ	oloɾ	7 5 7 5	XBYN	ULUR	9	9.U.V 9.L.C 9.U.V 9.R.c	1.5 1.75 1.3 0.8	1	759
397	Turkish	liver	k a ɾ a dʒ i j ɛ ɾ	kaɾad͡ʒijɛɾ	1 7 5 7 1 7 6 7 5	AXBYBYBYN	KARATIJER	5	5.K.C 5.A.V 5.R.C 5.A.V 5.T.C 5.I.V 5.J.C 5.E.V 5.R.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	0	767
1570	Azerbaijani	liver	g ɑ r ɑ + dʒ ɪ j æ r	ɡɑrɑ_d͡ʒɪjær	1 7 5 7 9 1 7 6 7 5	AXBZ_AXBYN	KARA_TIJER	1	1.K.C 1.A.V 1.R.C 1.A.V 1._._ 1.T.C 1.I.V 1.J.C 1.E.V 1.R.c	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8	0	767
2625	Uzbek	liver	b a ɣ i r	baɣir	1 7 3 7 5	AXBYN	PAGIR	8	8.P.C 8.A.V 8.G.C 8.I.V 8.R.c	2.0 1.5 1.75 1.3 0.8	0	767
3586	Kazakh	liver	b ɑ uə ɾ	bɑuəɾ	1 7 7 5	AXYN	PAYR	3	3.P.C 3.A.V 3.Y.V 3.R.c	2.0 1.5 1.3 0.8	0	767
4824	Chuvash	liver	p ɘ ʋ ɛ r	pɘˈʋɛr	1 7 6 7 5	AXBYN	PEWER	2	2.P.C 2.E.V 2.W.C 2.E.V 2.R.c	2.0 1.5 1.75 1.3 0.8	0	767
5953	Yakut	liver	b ɯa ɾ	bɯ͡aɾ	1 7 5	AXN	PIR	9	9.P.C 9.I.V 9.R.c	2.0 1.5 0.8	0	767
995	Turkish	living	dʒ a n l ɯ	d͡ʒanlɯ	1 7 4 5 7	AXBCZ	TANLI	5	5.T.C 5.A.V 5.N.C 5.L.C 5.I.V	2.0 1.5 1.75 1.5 0.8	0	768
2111	Azerbaijani	living	dʒ ɑ n l ɯ	d͡ʒɑnlɯ	1 7 4 5 7	AXBCZ	TANLI	1	1.T.C 1.A.V 1.N.C 1.L.C 1.I.V	2.0 1.5 1.75 1.5 0.8	0	768
3106	Uzbek	living	h a j ɒ t i j	hajɒtij	3 7 6 7 1 7 6	AXBYBYN	HAJOTIJ	8	8.H.C 8.A.V 8.J.C 8.O.V 8.T.C 8.I.V 8.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	768
4190	Kazakh	living	t ə ɾ ə	təɾə	1 7 5 7	AXBZ	TERE	3	3.T.C 3.E.V 3.R.C 3.E.V	2.0 1.5 1.75 0.8	0	768
4191	Kazakh	living	ʒ ɑ n d ə	ʒɑndə	3 7 4 1 7	AXMBZ	SANTE	3	3.S.C 3.A.V 3.N.c 3.T.C 3.E.V	2.0 1.5 1.1 1.75 0.8	0	768
5391	Chuvash	living	tɕ ɘ r ɘ	ˈt͡ɕɘrɘ	2 7 5 7	AXBZ	CERE	2	2.C.C 2.E.V 2.R.C 2.E.V	2.0 1.5 1.75 0.8	0	768
6468	Yakut	living	t ɯː nː aː x	tɯːnːaːx	1 7 4 7 3	AXBYN	TINAG	9	9.T.C 9.I.V 9.N.C 9.A.V 9.G.c	2.0 1.5 1.75 1.3 0.8	0	768
687	Turkish	load	j y k	jyk	6 7 1	AXN	JYK	5	5.J.C 5.Y.V 5.K.c	2.0 1.5 0.8	0	769
1830	Azerbaijani	load	j y k	jyk	6 7 1	AXN	JYK	1	1.J.C 1.Y.V 1.K.c	2.0 1.5 0.8	0	769
2860	Uzbek	load	j u k	juk	6 7 1	AXN	JYK	8	8.J.C 8.Y.V 8.K.c	2.0 1.5 0.8	0	769
3875	Kazakh	load	ɑ uə ɾ l ə q	ɑuəɾləq	7 7 5 5 7 1	XYMBYN	AYRLEK	3	3.A.V 3.Y.V 3.R.c 3.L.C 3.E.V 3.K.c	1.5 1.3 1.1 1.75 1.3 0.8	0	769
3876	Kazakh	load	ɑ uə ɾ + z ɑ t	ɑuəɾ_zɑt	7 7 5 9 3 7 1	XYN_AXN	AYR_SAT	3	3.A.V 3.Y.V 3.R.c 3._._ 3.S.C 3.A.V 3.T.c	1.5 1.3 0.8 0.0 2.0 1.5 0.8	0	769
5093	Chuvash	load	s u l m a k l ə χ	sulˈmakləχ	3 7 5 4 7 1 5 7 3	AXMBYBCYN	SYLMAKLEG	2	2.S.C 2.Y.V 2.L.c 2.M.C 2.A.V 2.K.C 2.L.C 2.E.V 2.G.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	0	769
5094	Chuvash	load	j ɯ ʋ ə r + j a p a l a	ˈjɯʋər_jap̬aˈla	6 7 6 7 5 9 6 7 1 7 5 7	AXBYN_AXBYBZ	JIWER_JAPALA	2	2.J.C 2.I.V 2.W.C 2.E.V 2.R.c 2._._ 2.J.C 2.A.V 2.P.C 2.A.V 2.L.C 2.A.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	0	769
6202	Yakut	load	ɯa ɾ a x a n	ɯ͡aɾaxan	7 5 7 3 7 4	XBYBYN	IRAGAN	9	9.I.V 9.R.C 9.A.V 9.G.C 9.A.V 9.N.c	1.5 1.75 1.3 1.75 1.3 0.8	0	769
738	Turkish	lock	k i l i t	kilit	1 7 5 7 1	AXBYN	KILIT	5	5.K.C 5.I.V 5.L.C 5.I.V 5.T.c	2.0 1.5 1.75 1.3 0.8	0	770
1878	Azerbaijani	lock	g ɯ f ɯ l	ɡɯfɯl	1 7 3 7 5	AXBYN	KIBIL	1	1.K.C 1.I.V 1.B.C 1.I.V 1.L.c	2.0 1.5 1.75 1.3 0.8	0	770
2902	Uzbek	lock	q u l f	qulf	1 7 5 3	AXLN	KYLB	8	8.K.C 8.Y.V 8.L.c 8.B.c	2.0 1.5 1.1 0.8	0	770
3925	Kazakh	lock	q ʉ l ə p	qʉləp	1 7 5 7 1	AXBYN	KYLEP	3	3.K.C 3.Y.V 3.L.C 3.E.V 3.P.c	2.0 1.5 1.75 1.3 0.8	0	770
3926	Kazakh	lock	b e k ə t k ə ʃ	bekətkəʃ	1 7 1 7 1 1 7 3	AXBYMBYN	PEKETKES	3	3.P.C 3.E.V 3.K.C 3.E.V 3.T.c 3.K.C 3.E.V 3.S.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	770
5140	Chuvash	lock	ɕ ə r a	ɕəˈra	3 7 5 7	AXBZ	SERA	2	2.S.C 2.E.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	0	770
6246	Yakut	lock	k y l yː s	kylyːs	1 7 5 7 3	AXBYN	KYLYS	9	9.K.C 9.Y.V 9.L.C 9.Y.V 9.S.c	2.0 1.5 1.75 1.3 0.8	0	770
179	Azerbaijani	long	u z u n	uzun	7 3 7 4	XBYN	YSYN	1	1.Y.V 1.S.C 1.Y.V 1.N.c	1.5 1.75 1.3 0.8	0	771
180	Chuvash	long	v ŏ r ŏ m	vöröm	3 7 5 7 4	AXBYN	BURUM	2	2.B.C 2.U.V 2.R.C 2.U.V 2.M.c	2.0 1.5 1.75 1.3 0.8	0	772
181	Kazakh	long	u z ɯ n	ŭzɯn	7 3 7 4	XBYN	YSIN	3	3.Y.V 3.S.C 3.I.V 3.N.c	1.5 1.75 1.3 0.8	0	771
182	Kyrgyz	long	u z u n	uzun	7 3 7 4	XBYN	YSYN	4	4.Y.V 4.S.C 4.Y.V 4.N.c	1.5 1.75 1.3 0.8	0	771
183	Turkish	long	u z u n	uzun	7 3 7 4	XBYN	YSYN	5	5.Y.V 5.S.C 5.Y.V 5.N.c	1.5 1.75 1.3 0.8	0	771
184	Turkmen	long	u z ɯ n	uzɯn	7 3 7 4	XBYN	YSIN	6	6.Y.V 6.S.C 6.I.V 6.N.c	1.5 1.75 1.3 0.8	0	771
185	Uyghur	long	u z u n	uzun	7 3 7 4	XBYN	YSYN	7	7.Y.V 7.S.C 7.Y.V 7.N.c	1.5 1.75 1.3 0.8	0	771
186	Uzbek	long	u z u n	uzun	7 3 7 4	XBYN	YSYN	8	8.Y.V 8.S.C 8.Y.V 8.N.c	1.5 1.75 1.3 0.8	0	771
187	Yakut	long	u h u n	uhun	7 3 7 4	XBYN	YHYN	9	9.Y.V 9.H.C 9.Y.V 9.N.c	1.5 1.75 1.3 0.8	0	771
1262	Turkish	look at	s ɛ j ɾ ɛ t m ɛ k	sɛjɾɛtmɛk	3 7 6 5 7 1 4 7 1	AXMBYBCYN	SEJRETMEK	5	5.S.C 5.E.V 5.J.c 5.R.C 5.E.V 5.T.C 5.M.C 5.E.V 5.K.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	0	773
2352	Azerbaijani	look at	b ɑ χ m ɑ g	bɑχmɑɡ	1 7 3 4 7 1	AXBCYN	PAGMAK	1	1.P.C 1.A.V 1.G.C 1.M.C 1.A.V 1.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0	773
3327	Uzbek	look at	r a z m + s ɒ l m ɒ q	razm_sɒlmɒq	5 7 3 4 9 3 7 5 4 7 1	AXBC_AXMBYN	RASM_SOLMOK	8	8.R.C 8.A.V 8.S.C 8.M.C 8._._ 8.S.C 8.O.V 8.L.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.5 0.0 2.0 1.5 1.1 1.75 1.3 0.8	0	773
4481	Kazakh	look at	n ɑ z ɑ ɾ + s ɑ l u	nɑzɑɾ_sɑlu	4 7 3 7 5 9 3 7 5 7	AXBYN_AXBZ	NASAR_SALY	3	3.N.C 3.A.V 3.S.C 3.A.V 3.R.c 3._._ 3.S.C 3.A.V 3.L.C 3.Y.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 0.8	0	773
5664	Chuvash	look at	p ə χ s a + i l	pəχˈsa_il	1 7 3 3 7 9 7 5	AXMBZ_XN	PEGSA_IL	2	2.P.C 2.E.V 2.G.c 2.S.C 2.A.V 2._._ 2.I.V 2.L.c	2.0 1.5 1.1 1.75 0.8 0.0 1.5 0.8	0	773
6718	Yakut	look at	k ø ɾ	køɾ	1 7 5	AXN	KUR	9	9.K.C 9.U.V 9.R.c	2.0 1.5 0.8	1	773
1245	Turkish	look for	a ɾ a m a k	aɾamak	7 5 7 4 7 1	XBYBYN	ARAMAK	5	5.A.V 5.R.C 5.A.V 5.M.C 5.A.V 5.K.c	1.5 1.75 1.3 1.75 1.3 0.8	0	774
2335	Azerbaijani	look for	ɑ r ɑ m ɑ g	ɑrɑmɑɡ	7 5 7 4 7 1	XBYBYN	ARAMAK	1	1.A.V 1.R.C 1.A.V 1.M.C 1.A.V 1.K.c	1.5 1.75 1.3 1.75 1.3 0.8	0	774
2336	Azerbaijani	look for	ɑ χ t ɑ r m ɑ g	ɑχtɑrmɑɡ	7 3 1 7 5 4 7 1	XMBYMBYN	AGTARMAK	1	1.A.V 1.G.c 1.T.C 1.A.V 1.R.c 1.M.C 1.A.V 1.K.c	1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	774
3311	Uzbek	look for	i z l a m ɒ q	izlamɒq	7 3 5 7 4 7 1	XBCYBYN	ISLAMOK	8	8.I.V 8.S.C 8.L.C 8.A.V 8.M.C 8.O.V 8.K.c	1.5 1.75 1.5 1.3 1.75 1.3 0.8	0	774
4460	Kazakh	look for	ə z d e u	əzdeu	7 3 1 7 7	XMBYZ	ESTEY	3	3.E.V 3.S.c 3.T.C 3.E.V 3.Y.V	1.5 1.1 1.75 1.3 0.8	0	774
5644	Chuvash	look for	ʂ ɯ r a	ʂɯˈra	3 7 5 7	AXBZ	SIRA	2	2.S.C 2.I.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	0	774
6698	Yakut	look for	i ɾ d eː	iɾdeː	7 5 1 7	XMBZ	IRTE	9	9.I.V 9.R.c 9.T.C 9.E.V	1.5 1.1 1.75 0.8	0	774
6699	Yakut	look for	k ø ɾ d øː	køɾdøː	1 7 5 1 7	AXMBZ	KURTU	9	9.K.C 9.U.V 9.R.c 9.T.C 9.U.V	2.0 1.5 1.1 1.75 0.8	0	774
1302	Turkish	lose	j i t i ɾ m ɛ k	jitiɾmɛk	6 7 1 7 5 4 7 1	AXBYMBYN	JITIRMEK	5	5.J.C 5.I.V 5.T.C 5.I.V 5.R.c 5.M.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	775
1303	Turkish	lose	k a j b ɛ t m ɛ k	kajbɛtmɛk	1 7 6 1 7 1 4 7 1	AXMBYBCYN	KAJPETMEK	5	5.K.C 5.A.V 5.J.c 5.P.C 5.E.V 5.T.C 5.M.C 5.E.V 5.K.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	0	775
2386	Azerbaijani	lose	ɪ t ɪ r m æ k	ɪtɪrmæk	7 1 7 5 4 7 1	XBYMBYN	ITIRMEK	1	1.I.V 1.T.C 1.I.V 1.R.c 1.M.C 1.E.V 1.K.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	775
3359	Uzbek	lose	j o q ɒ t m ɒ q	joqɒtmɒq	6 7 1 7 1 4 7 1	AXBYBCYN	JUKOTMOK	8	8.J.C 8.U.V 8.K.C 8.O.V 8.T.C 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	775
4526	Kazakh	lose	ʒ o ʁ ɑ l t u	ʒoʁɑltu	3 7 5 7 5 1 7	AXBYMBZ	SURALTY	3	3.S.C 3.U.V 3.R.C 3.A.V 3.L.c 3.T.C 3.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	775
5698	Chuvash	lose	ɕ ɘ t ɛ r	ɕɘˈt̬ɛr	3 7 1 7 5	AXBYN	SETER	2	2.S.C 2.E.V 2.T.C 2.E.V 2.R.c	2.0 1.5 1.75 1.3 0.8	0	775
6758	Yakut	lose	s y t e ɾ	syteɾ	3 7 1 7 5	AXBYN	SYTER	9	9.S.C 9.Y.V 9.T.C 9.E.V 9.R.c	2.0 1.5 1.75 1.3 0.8	0	775
188	Azerbaijani	louse	b i t	bit	1 7 1	AXN	PIT	1	1.P.C 1.I.V 1.T.c	2.0 1.5 0.8	0	776
189	Chuvash	louse	p ɯ j d ə	pɯjdə̈	1 7 6 1 7	AXMBZ	PIJTE	2	2.P.C 2.I.V 2.J.c 2.T.C 2.E.V	2.0 1.5 1.1 1.75 0.8	0	776
190	Kazakh	louse	b i t	bit	1 7 1	AXN	PIT	3	3.P.C 3.I.V 3.T.c	2.0 1.5 0.8	0	776
191	Kyrgyz	louse	b i t	bit	1 7 1	AXN	PIT	4	4.P.C 4.I.V 4.T.c	2.0 1.5 0.8	0	776
192	Turkish	louse	b i t	bit	1 7 1	AXN	PIT	5	5.P.C 5.I.V 5.T.c	2.0 1.5 0.8	0	776
193	Turkmen	louse	b i t	bit	1 7 1	AXN	PIT	6	6.P.C 6.I.V 6.T.c	2.0 1.5 0.8	0	776
194	Uyghur	louse	p i t	pit, (piʃt)	1 7 1	AXN	PIT	7	7.P.C 7.I.V 7.T.c	2.0 1.5 0.8	0	776
195	Uzbek	louse	b i t	bit	1 7 1	AXN	PIT	8	8.P.C 8.I.V 8.T.c	2.0 1.5 0.8	0	776
196	Yakut	louse	b ɯ t	bɯt	1 7 1	AXN	PIT	9	9.P.C 9.I.V 9.T.c	2.0 1.5 0.8	0	776
1249	Turkish	love	s ɛ v m ɛ k	sɛvmɛk	3 7 3 4 7 1	AXBCYN	SEBMEK	5	5.S.C 5.E.V 5.B.C 5.M.C 5.E.V 5.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0	777
2340	Azerbaijani	love	s ɛ v m æ k	sɛvmæk	3 7 3 4 7 1	AXBCYN	SEBMEK	1	1.S.C 1.E.V 1.B.C 1.M.C 1.E.V 1.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0	777
3315	Uzbek	love	s ɛ w m ɒ q	sɛwmɒq	3 7 6 4 7 1	AXMBYN	SEWMOK	8	8.S.C 8.E.V 8.W.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	777
4464	Kazakh	love	s ʊ j ʊ w	sʊjʊw	3 7 6 7 6	AXBYN	SYJYW	3	3.S.C 3.Y.V 3.J.C 3.Y.V 3.W.c	2.0 1.5 1.75 1.3 0.8	0	777
5648	Chuvash	love	j u r a t	juˈrat	6 7 5 7 1	AXBYN	JYRAT	2	2.J.C 2.Y.V 2.R.C 2.A.V 2.T.c	2.0 1.5 1.75 1.3 0.8	0	777
6703	Yakut	love	t a p t aː	taptaː	1 7 1 1 7	AXMBZ	TAPTA	9	9.T.C 9.A.V 9.P.c 9.T.C 9.A.V	2.0 1.5 1.1 1.75 0.8	0	777
1305	Turkish	make	j a p m a k	japmak	6 7 1 4 7 1	AXBCYN	JAPMAK	5	5.J.C 5.A.V 5.P.C 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.5 1.3 0.8	1	780
2388	Azerbaijani	make	ɛ t m æ k	ɛtmæk	7 1 4 7 1	XBCYN	ETMEK	1	1.E.V 1.T.C 1.M.C 1.E.V 1.K.c	1.5 1.75 1.5 1.3 0.8	1	780
3361	Uzbek	make	q i l m ɒ q	qilmɒq	1 7 5 4 7 1	AXMBYN	KILMOK	8	8.K.C 8.I.V 8.L.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	780
