lang_a,lang_b,phoneme_a,phoneme_b,gloss,cogset_id,position
Chuvash,Turkish,-,ɛ,?,1092,12
Chuvash,Uzbek,-,ɒ,?,1092,12
Kazakh,Turkish,u,ɛ,?,1092,12
Kazakh,Uzbek,u,ɒ,?,1092,12
Kazakh,Yakut,u,-,?,1092,12
Turkish,Uzbek,ɛ,ɒ,?,1092,12
Turkish,Yakut,ɛ,-,?,1092,12
Uzbek,Yakut,ɒ,-,?,1092,12
Azerbaijani,Chuvash,k,-,?,1092,13
Azerbaijani,Kazakh,k,-,?,1092,13
Azerbaijani,Turkish,k,k,?,1092,13
Azerbaijani,Uzbek,k,q,?,1092,13
Azerbaijani,Yakut,k,-,?,1092,13
Chuvash,Turkish,-,k,?,1092,13
Chuvash,Uzbek,-,q,?,1092,13
Kazakh,Turkish,-,k,?,1092,13
Kazakh,Uzbek,-,q,?,1092,13
Turkish,Uzbek,k,q,?,1092,13
Turkish,Yakut,k,-,?,1092,13
Uzbek,Yakut,q,-,?,1092,13
Azerbaijani,Chuvash,ɟ,k,?,1143,0
Azerbaijani,Kazakh,ɟ,k,?,1143,0
Azerbaijani,Turkish,ɟ,g,?,1143,0
Azerbaijani,Uzbek,ɟ,k,?,1143,0
Azerbaijani,Yakut,ɟ,k,?,1143,0
Chuvash,Kazakh,k,k,?,1143,0
Chuvash,Turkish,k,g,?,1143,0
Chuvash,Uzbek,k,k,?,1143,0
Chuvash,Yakut,k,k,?,1143,0
Kazakh,Turkish,k,g,?,1143,0
Kazakh,Uzbek,k,k,?,1143,0
Kazakh,Yakut,k,k,?,1143,0
Turkish,Uzbek,g,k,?,1143,0
Turkish,Yakut,g,k,?,1143,0
Uzbek,Yakut,k,k,?,1143,0
Azerbaijani,Chuvash,œ,ə,?,1143,1
Azerbaijani,Kazakh,œ,ø,?,1143,1
Azerbaijani,Turkish,œ,œ,?,1143,1
Azerbaijani,Uzbek,œ,o,?,1143,1
Azerbaijani,Yakut,œ,ø,?,1143,1
Chuvash,Kazakh,ə,ø,?,1143,1
Chuvash,Turkish,ə,œ,?,1143,1
Chuvash,Uzbek,ə,o,?,1143,1
Chuvash,Yakut,ə,ø,?,1143,1
Kazakh,Turkish,ø,œ,?,1143,1
Kazakh,Uzbek,ø,o,?,1143,1
Kazakh,Yakut,ø,ø,?,1143,1
Turkish,Uzbek,œ,o,?,1143,1
Turkish,Yakut,œ,ø,?,1143,1
Uzbek,Yakut,o,ø,?,1143,1
Azerbaijani,Chuvash,s,-,?,1143,2
Azerbaijani,Kazakh,s,-,?,1143,2
Azerbaijani,Turkish,s,s,?,1143,2
Azerbaijani,Uzbek,s,-,?,1143,2
Azerbaijani,Yakut,s,-,?,1143,2
Chuvash,Turkish,-,s,?,1143,2
Kazakh,Turkish,-,s,?,1143,2
Turkish,Uzbek,s,-,?,1143,2
Turkish,Yakut,s,-,?,1143,2
Azerbaijani,Chuvash,t,-,?,1143,3
Azerbaijani,Kazakh,t,ɾ,?,1143,3
Azerbaijani,Turkish,t,t,?,1143,3
Azerbaijani,Uzbek,t,r,?,1143,3
Azerbaijani,Yakut,t,ɾ,?,1143,3
Chuvash,Kazakh,-,ɾ,?,1143,3
Chuvash,Turkish,-,t,?,1143,3
Chuvash,Uzbek,-,r,?,1143,3
Chuvash,Yakut,-,ɾ,?,1143,3
Kazakh,Turkish,ɾ,t,?,1143,3
Kazakh,Uzbek,ɾ,r,?,1143,3
Kazakh,Yakut,ɾ,ɾ,?,1143,3
Turkish,Uzbek,t,r,?,1143,3
Turkish,Yakut,t,ɾ,?,1143,3
Uzbek,Yakut,r,ɾ,?,1143,3
Azerbaijani,Chuvash,-,t,?,1143,4
Azerbaijani,Kazakh,-,s,?,1143,4
Azerbaijani,Uzbek,-,s,?,1143,4
Azerbaijani,Yakut,-,d,?,1143,4
Chuvash,Kazakh,t,s,?,1143,4
Chuvash,Turkish,t,-,?,1143,4
Chuvash,Uzbek,t,s,?,1143,4
Chuvash,Yakut,t,d,?,1143,4
Kazakh,Turkish,s,-,?,1143,4
Kazakh,Uzbek,s,s,?,1143,4
Kazakh,Yakut,s,d,?,1143,4
Turkish,Uzbek,-,s,?,1143,4
Turkish,Yakut,-,d,?,1143,4
Uzbek,Yakut,s,d,?,1143,4
Azerbaijani,Chuvash,æ,a,?,1143,5
Azerbaijani,Kazakh,æ,e,?,1143,5
Azerbaijani,Turkish,æ,ɛ,?,1143,5
Azerbaijani,Uzbek,æ,a,?,1143,5
Azerbaijani,Yakut,æ,ø,?,1143,5
Chuvash,Kazakh,a,e,?,1143,5
Chuvash,Turkish,a,ɛ,?,1143,5
Chuvash,Uzbek,a,a,?,1143,5
Chuvash,Yakut,a,ø,?,1143,5
Kazakh,Turkish,e,ɛ,?,1143,5
Kazakh,Uzbek,e,a,?,1143,5
Kazakh,Yakut,e,ø,?,1143,5
Turkish,Uzbek,ɛ,a,?,1143,5
Turkish,Yakut,ɛ,ø,?,1143,5
Uzbek,Yakut,a,ø,?,1143,5
Azerbaijani,Chuvash,r,r,?,1143,6
Azerbaijani,Kazakh,r,t,?,1143,6
Azerbaijani,Turkish,r,ɾ,?,1143,6
Azerbaijani,Uzbek,r,t,?,1143,6
Azerbaijani,Yakut,r,ɾ,?,1143,6
Chuvash,Kazakh,r,t,?,1143,6
Chuvash,Turkish,r,ɾ,?,1143,6
Chuvash,Uzbek,r,t,?,1143,6
Chuvash,Yakut,r,ɾ,?,1143,6
Kazakh,Turkish,t,ɾ,?,1143,6
Kazakh,Uzbek,t,t,?,1143,6
Kazakh,Yakut,t,ɾ,?,1143,6
Turkish,Uzbek,ɾ,t,?,1143,6
Turkish,Yakut,ɾ,ɾ,?,1143,6
Uzbek,Yakut,t,ɾ,?,1143,6
Azerbaijani,Chuvash,m,t,?,1143,7
Azerbaijani,Kazakh,m,-,?,1143,7
Azerbaijani,Turkish,m,m,?,1143,7
Azerbaijani,Uzbek,m,m,?,1143,7
Azerbaijani,Yakut,m,-,?,1143,7
Chuvash,Kazakh,t,-,?,1143,7
Chuvash,Turkish,t,m,?,1143,7
Chuvash,Uzbek,t,m,?,1143,7
Chuvash,Yakut,t,-,?,1143,7
Kazakh,Turkish,-,m,?,1143,7
Kazakh,Uzbek,-,m,?,1143,7
Turkish,Uzbek,m,m,?,1143,7
Turkish,Yakut,m,-,?,1143,7
Uzbek,Yakut,m,-,?,1143,7
Azerbaijani,Chuvash,æ,-,?,1143,8
Azerbaijani,Kazakh,æ,u,?,1143,8
Azerbaijani,Turkish,æ,ɛ,?,1143,8
Azerbaijani,Uzbek,æ,ɒ,?,1143,8
Azerbaijani,Yakut,æ,-,?,1143,8
Chuvash,Kazakh,-,u,?,1143,8
Chuvash,Turkish,-,ɛ,?,1143,8
Chuvash,Uzbek,-,ɒ,?,1143,8
Kazakh,Turkish,u,ɛ,?,1143,8
Kazakh,Uzbek,u,ɒ,?,1143,8
Kazakh,Yakut,u,-,?,1143,8
Turkish,Uzbek,ɛ,ɒ,?,1143,8
Turkish,Yakut,ɛ,-,?,1143,8
Uzbek,Yakut,ɒ,-,?,1143,8
Azerbaijani,Chuvash,k,-,?,1143,9
Azerbaijani,Kazakh,k,-,?,1143,9
Azerbaijani,Turkish,k,k,?,1143,9
Azerbaijani,Uzbek,k,q,?,1143,9
Azerbaijani,Yakut,k,-,?,1143,9
Chuvash,Turkish,-,k,?,1143,9
Chuvash,Uzbek,-,q,?,1143,9
Kazakh,Turkish,-,k,?,1143,9
Kazakh,Uzbek,-,q,?,1143,9
Turkish,Uzbek,k,q,?,1143,9
Turkish,Yakut,k,-,?,1143,9
Uzbek,Yakut,q,-,?,1143,9
Azerbaijani,Uzbek,-,s,?,67,0
Chuvash,Uzbek,-,s,?,67,0
Kazakh,Uzbek,-,s,?,67,0
Turkish,Uzbek,-,s,?,67,0
Uzbek,Yakut,s,-,?,67,0
Azerbaijani,Uzbek,-,ɒ,?,67,1
Chuvash,Uzbek,-,ɒ,?,67,1
Kazakh,Uzbek,-,ɒ,?,67,1
Turkish,Uzbek,-,ɒ,?,67,1
Uzbek,Yakut,ɒ,-,?,67,1
Azerbaijani,Uzbek,-,w,?,67,2
Chuvash,Uzbek,-,w,?,67,2
Kazakh,Uzbek,-,w,?,67,2
Turkish,Uzbek,-,w,?,67,2
Uzbek,Yakut,w,-,?,67,2
Azerbaijani,Uzbek,-,u,?,67,3
Chuvash,Uzbek,-,u,?,67,3
Kazakh,Uzbek,-,u,?,67,3
Turkish,Uzbek,-,u,?,67,3
Uzbek,Yakut,u,-,?,67,3
Azerbaijani,Uzbek,-,q,?,67,4
Chuvash,Uzbek,-,q,?,67,4
Kazakh,Uzbek,-,q,?,67,4
Turkish,Uzbek,-,q,?,67,4
Uzbek,Yakut,q,-,?,67,4
Azerbaijani,Uzbek,-,+,?,67,5
Chuvash,Uzbek,-,+,?,67,5
Kazakh,Uzbek,-,+,?,67,5
Turkish,Uzbek,-,+,?,67,5
Uzbek,Yakut,+,-,?,67,5
Azerbaijani,Chuvash,-,j,?,67,6
Azerbaijani,Kazakh,-,ʒ,?,67,6
Azerbaijani,Uzbek,-,q,?,67,6
Chuvash,Kazakh,j,ʒ,?,67,6
Chuvash,Turkish,j,-,?,67,6
Chuvash,Uzbek,j,q,?,67,6
Chuvash,Yakut,j,-,?,67,6
Kazakh,Turkish,ʒ,-,?,67,6
Kazakh,Uzbek,ʒ,q,?,67,6
Kazakh,Yakut,ʒ,-,?,67,6
Turkish,Uzbek,-,q,?,67,6
Uzbek,Yakut,q,-,?,67,6
Azerbaijani,Chuvash,y,y,?,67,7
Azerbaijani,Kazakh,y,ɑ,?,67,7
Azerbaijani,Turkish,y,y,?,67,7
Azerbaijani,Uzbek,y,ɒ,?,67,7
Azerbaijani,Yakut,y,y,?,67,7
Chuvash,Kazakh,y,ɑ,?,67,7
Chuvash,Turkish,y,y,?,67,7
Chuvash,Uzbek,y,ɒ,?,67,7
Chuvash,Yakut,y,y,?,67,7
Kazakh,Turkish,ɑ,y,?,67,7
Kazakh,Uzbek,ɑ,ɒ,?,67,7
Kazakh,Yakut,ɑ,y,?,67,7
Turkish,Uzbek,y,ɒ,?,67,7
Turkish,Yakut,y,y,?,67,7
Uzbek,Yakut,ɒ,y,?,67,7
Azerbaijani,Chuvash,ʃ,t,?,67,8
Azerbaijani,Kazakh,ʃ,-,?,67,8
Azerbaijani,Turkish,ʃ,ʃ,?,67,8
Azerbaijani,Uzbek,ʃ,t,?,67,8
Azerbaijani,Yakut,ʃ,l,?,67,8
Chuvash,Kazakh,t,-,?,67,8
Chuvash,Turkish,t,ʃ,?,67,8
Chuvash,Uzbek,t,t,?,67,8
Chuvash,Yakut,t,l,?,67,8
Kazakh,Turkish,-,ʃ,?,67,8
Kazakh,Uzbek,-,t,?,67,8
Kazakh,Yakut,-,l,?,67,8
Turkish,Uzbek,ʃ,t,?,67,8
Turkish,Yakut,ʃ,l,?,67,8
Uzbek,Yakut,t,l,?,67,8
Azerbaijani,Chuvash,y,ɛ,?,67,9
Azerbaijani,Kazakh,y,u,?,67,9
Azerbaijani,Turkish,y,y,?,67,9
Azerbaijani,Uzbek,y,-,?,67,9
Azerbaijani,Yakut,y,y,?,67,9
Chuvash,Kazakh,ɛ,u,?,67,9
Chuvash,Turkish,ɛ,y,?,67,9
Chuvash,Uzbek,ɛ,-,?,67,9
Chuvash,Yakut,ɛ,y,?,67,9
Kazakh,Turkish,u,y,?,67,9
Kazakh,Uzbek,u,-,?,67,9
Kazakh,Yakut,u,y,?,67,9
Turkish,Uzbek,y,-,?,67,9
Turkish,Yakut,y,y,?,67,9
Uzbek,Yakut,-,y,?,67,9
Azerbaijani,Chuvash,m,n,?,67,10
Azerbaijani,Kazakh,m,ɾ,?,67,10
Azerbaijani,Turkish,m,m,?,67,10
Azerbaijani,Uzbek,m,m,?,67,10
Azerbaijani,Yakut,m,j,?,67,10
Chuvash,Kazakh,n,ɾ,?,67,10
Chuvash,Turkish,n,m,?,67,10
Chuvash,Uzbek,n,m,?,67,10
Chuvash,Yakut,n,j,?,67,10
Kazakh,Turkish,ɾ,m,?,67,10
Kazakh,Uzbek,ɾ,m,?,67,10
Kazakh,Yakut,ɾ,j,?,67,10
Turkish,Uzbek,m,m,?,67,10
Turkish,Yakut,m,j,?,67,10
Uzbek,Yakut,m,j,?,67,10
Azerbaijani,Chuvash,æ,-,?,67,11
Azerbaijani,Kazakh,æ,ɑ,?,67,11
Azerbaijani,Turkish,æ,ɛ,?,67,11
Azerbaijani,Uzbek,æ,ɒ,?,67,11
Azerbaijani,Yakut,æ,-,?,67,11
Chuvash,Kazakh,-,ɑ,?,67,11
Chuvash,Turkish,-,ɛ,?,67,11
Chuvash,Uzbek,-,ɒ,?,67,11
Kazakh,Turkish,ɑ,ɛ,?,67,11
Kazakh,Uzbek,ɑ,ɒ,?,67,11
Kazakh,Yakut,ɑ,-,?,67,11
Turkish,Uzbek,ɛ,ɒ,?,67,11
Turkish,Yakut,ɛ,-,?,67,11
Uzbek,Yakut,ɒ,-,?,67,11
Azerbaijani,Chuvash,k,-,?,67,12
Azerbaijani,Kazakh,k,-,?,67,12
Azerbaijani,Turkish,k,k,?,67,12
Azerbaijani,Uzbek,k,q,?,67,12
Azerbaijani,Yakut,k,-,?,67,12
Chuvash,Turkish,-,k,?,67,12
Chuvash,Uzbek,-,q,?,67,12
Kazakh,Turkish,-,k,?,67,12
Kazakh,Uzbek,-,q,?,67,12
Turkish,Uzbek,k,q,?,67,12
Turkish,Yakut,k,-,?,67,12
Uzbek,Yakut,q,-,?,67,12
Azerbaijani,Kazakh,-,u,?,67,13
Chuvash,Kazakh,-,u,?,67,13
Kazakh,Turkish,u,-,?,67,13
Kazakh,Uzbek,u,-,?,67,13
Kazakh,Yakut,u,-,?,67,13
Azerbaijani,Turkish,-,j,?,342,0
Chuvash,Turkish,-,j,?,342,0
Kazakh,Turkish,-,j,?,342,0
Turkish,Uzbek,j,-,?,342,0
Turkish,Yakut,j,-,?,342,0
Azerbaijani,Chuvash,ɛ,-,?,342,1
Azerbaijani,Kazakh,ɛ,ə,?,342,1
Azerbaijani,Turkish,ɛ,a,?,342,1
Azerbaijani,Uzbek,ɛ,æ,?,342,1
Azerbaijani,Yakut,ɛ,-,?,342,1
Chuvash,Kazakh,-,ə,?,342,1
Chuvash,Turkish,-,a,?,342,1
Chuvash,Uzbek,-,æ,?,342,1
Kazakh,Turkish,ə,a,?,342,1
Kazakh,Uzbek,ə,æ,?,342,1
Kazakh,Yakut,ə,-,?,342,1
Turkish,Uzbek,a,æ,?,342,1
Turkish,Yakut,a,-,?,342,1
Uzbek,Yakut,æ,-,?,342,1
Azerbaijani,Kazakh,-,s,?,342,2
Chuvash,Kazakh,-,s,?,342,2
Kazakh,Turkish,s,-,?,342,2
Kazakh,Uzbek,s,-,?,342,2
Kazakh,Yakut,s,-,?,342,2
Azerbaijani,Chuvash,t,t,?,342,3
Azerbaijani,Kazakh,t,t,?,342,3
Azerbaijani,Turkish,t,p,?,342,3
Azerbaijani,Uzbek,t,t,?,342,3
Azerbaijani,Yakut,t,g,?,342,3
Chuvash,Kazakh,t,t,?,342,3
Chuvash,Turkish,t,p,?,342,3
Chuvash,Uzbek,t,t,?,342,3
Chuvash,Yakut,t,g,?,342,3
Kazakh,Turkish,t,p,?,342,3
Kazakh,Uzbek,t,t,?,342,3
Kazakh,Yakut,t,g,?,342,3
Turkish,Uzbek,p,t,?,342,3
Turkish,Yakut,p,g,?,342,3
Uzbek,Yakut,t,g,?,342,3
Azerbaijani,Chuvash,m,-,?,342,4
Azerbaijani,Kazakh,m,-,?,342,4
Azerbaijani,Turkish,m,m,?,342,4
Azerbaijani,Uzbek,m,m,?,342,4
Azerbaijani,Yakut,m,-,?,342,4
Chuvash,Turkish,-,m,?,342,4
Chuvash,Uzbek,-,m,?,342,4
Kazakh,Turkish,-,m,?,342,4
Kazakh,Uzbek,-,m,?,342,4
Turkish,Uzbek,m,m,?,342,4
Turkish,Yakut,m,-,?,342,4
Uzbek,Yakut,m,-,?,342,4
Azerbaijani,Chuvash,æ,u,?,342,5
Azerbaijani,Kazakh,æ,e,?,342,5
Azerbaijani,Turkish,æ,a,?,342,5
Azerbaijani,Uzbek,æ,ɒ,?,342,5
Azerbaijani,Yakut,æ,ɯ,?,342,5
Chuvash,Kazakh,u,e,?,342,5
Chuvash,Turkish,u,a,?,342,5
Chuvash,Uzbek,u,ɒ,?,342,5
Chuvash,Yakut,u,ɯ,?,342,5
Kazakh,Turkish,e,a,?,342,5
Kazakh,Uzbek,e,ɒ,?,342,5
Kazakh,Yakut,e,ɯ,?,342,5
Turkish,Uzbek,a,ɒ,?,342,5
Turkish,Yakut,a,ɯ,?,342,5
Uzbek,Yakut,ɒ,ɯ,?,342,5
Azerbaijani,Chuvash,k,-,?,342,6
Azerbaijani,Kazakh,k,-,?,342,6
Azerbaijani,Turkish,k,k,?,342,6
Azerbaijani,Uzbek,k,q,?,342,6
Azerbaijani,Yakut,k,n,?,342,6
Chuvash,Turkish,-,k,?,342,6
Chuvash,Uzbek,-,q,?,342,6
Chuvash,Yakut,-,n,?,342,6
Kazakh,Turkish,-,k,?,342,6
Kazakh,Uzbek,-,q,?,342,6
Kazakh,Yakut,-,n,?,342,6
Turkish,Uzbek,k,q,?,342,6
Turkish,Yakut,k,n,?,342,6
Uzbek,Yakut,q,n,?,342,6
Azerbaijani,Kazakh,-,u,?,342,7
Chuvash,Kazakh,-,u,?,342,7
Kazakh,Turkish,u,-,?,342,7
Kazakh,Uzbek,u,-,?,342,7
Kazakh,Yakut,u,-,?,342,7
Azerbaijani,Uzbek,-,j,?,176,0
Chuvash,Uzbek,-,j,?,176,0
Kazakh,Uzbek,-,j,?,176,0
Turkish,Uzbek,-,j,?,176,0
Uzbek,Yakut,j,-,?,176,0
Azerbaijani,Uzbek,-,+,?,176,2
Chuvash,Uzbek,-,+,?,176,2
Kazakh,Uzbek,-,+,?,176,2
Turkish,Uzbek,-,+,?,176,2
Uzbek,Yakut,+,-,?,176,2
Azerbaijani,Chuvash,b,p,?,176,3
Azerbaijani,Kazakh,b,b,?,176,3
Azerbaijani,Turkish,b,b,?,176,3
Azerbaijani,Uzbek,b,-,?,176,3
Azerbaijani,Yakut,b,k,?,176,3
Chuvash,Kazakh,p,b,?,176,3
Chuvash,Turkish,p,b,?,176,3
Chuvash,Uzbek,p,-,?,176,3
Chuvash,Yakut,p,k,?,176,3
Kazakh,Turkish,b,b,?,176,3
Kazakh,Uzbek,b,-,?,176,3
Kazakh,Yakut,b,k,?,176,3
Turkish,Uzbek,b,-,?,176,3
Turkish,Yakut,b,k,?,176,3
Uzbek,Yakut,-,k,?,176,3
Azerbaijani,Chuvash,ɑ,u,?,176,4
Azerbaijani,Kazakh,ɑ,ə,?,176,4
Azerbaijani,Turkish,ɑ,i,?,176,4
Azerbaijani,Uzbek,ɑ,ɒ,?,176,4
Azerbaijani,Yakut,ɑ,ɯa,?,176,4
Chuvash,Kazakh,u,ə,?,176,4
Chuvash,Turkish,u,i,?,176,4
Chuvash,Uzbek,u,ɒ,?,176,4
Chuvash,Yakut,u,ɯa,?,176,4
Kazakh,Turkish,ə,i,?,176,4
Kazakh,Uzbek,ə,ɒ,?,176,4
Kazakh,Yakut,ə,ɯa,?,176,4
Turkish,Uzbek,i,ɒ,?,176,4
Turkish,Yakut,i,ɯa,?,176,4
Uzbek,Yakut,ɒ,ɯa,?,176,4
Azerbaijani,Chuvash,dʒ,-,?,176,5
Azerbaijani,Kazakh,dʒ,-,?,176,5
Azerbaijani,Turkish,dʒ,-,?,176,5
Azerbaijani,Uzbek,dʒ,-,?,176,5
Azerbaijani,Yakut,dʒ,-,?,176,5
Azerbaijani,Chuvash,ɑ,-,?,176,6
Azerbaijani,Kazakh,ɑ,-,?,176,6
Azerbaijani,Turkish,ɑ,-,?,176,6
Azerbaijani,Uzbek,ɑ,-,?,176,6
Azerbaijani,Yakut,ɑ,-,?,176,6
Azerbaijani,Chuvash,r,l,?,176,7
Azerbaijani,Kazakh,r,l,?,176,7
Azerbaijani,Turkish,r,l,?,176,7
Azerbaijani,Uzbek,r,l,?,176,7
Azerbaijani,Yakut,r,j,?,176,7
Chuvash,Kazakh,l,l,?,176,7
Chuvash,Turkish,l,l,?,176,7
Chuvash,Uzbek,l,l,?,176,7
Chuvash,Yakut,l,j,?,176,7
Kazakh,Turkish,l,l,?,176,7
Kazakh,Uzbek,l,l,?,176,7
Kazakh,Yakut,l,j,?,176,7
Turkish,Uzbek,l,l,?,176,7
Turkish,Yakut,l,j,?,176,7
Uzbek,Yakut,l,j,?,176,7
Azerbaijani,Chuvash,m,t,?,176,8
Azerbaijani,Kazakh,m,-,?,176,8
Azerbaijani,Turkish,m,m,?,176,8
Azerbaijani,Uzbek,m,m,?,176,8
Azerbaijani,Yakut,m,-,?,176,8
Chuvash,Kazakh,t,-,?,176,8
Chuvash,Turkish,t,m,?,176,8
Chuvash,Uzbek,t,m,?,176,8
Chuvash,Yakut,t,-,?,176,8
Kazakh,Turkish,-,m,?,176,8
Kazakh,Uzbek,-,m,?,176,8
Turkish,Uzbek,m,m,?,176,8
Turkish,Yakut,m,-,?,176,8
Uzbek,Yakut,m,-,?,176,8
Azerbaijani,Chuvash,ɑ,a,?,176,9
Azerbaijani,Kazakh,ɑ,u,?,176,9
Azerbaijani,Turkish,ɑ,ɛ,?,176,9
Azerbaijani,Uzbek,ɑ,ɒ,?,176,9
Azerbaijani,Yakut,ɑ,-,?,176,9
Chuvash,Kazakh,a,u,?,176,9
Chuvash,Turkish,a,ɛ,?,176,9
Chuvash,Uzbek,a,ɒ,?,176,9
Chuvash,Yakut,a,-,?,176,9
Kazakh,Turkish,u,ɛ,?,176,9
Kazakh,Uzbek,u,ɒ,?,176,9
Kazakh,Yakut,u,-,?,176,9
Turkish,Uzbek,ɛ,ɒ,?,176,9
Turkish,Yakut,ɛ,-,?,176,9
Uzbek,Yakut,ɒ,-,?,176,9
Azerbaijani,Chuvash,g,r,?,176,10
Azerbaijani,Kazakh,g,-,?,176,10
Azerbaijani,Turkish,g,k,?,176,10
Azerbaijani,Uzbek,g,q,?,176,10
Azerbaijani,Yakut,g,-,?,176,10
Chuvash,Kazakh,r,-,?,176,10
Chuvash,Turkish,r,k,?,176,10
Chuvash,Uzbek,r,q,?,176,10
Chuvash,Yakut,r,-,?,176,10
Kazakh,Turkish,-,k,?,176,10
Kazakh,Uzbek,-,q,?,176,10
Turkish,Uzbek,k,q,?,176,10
Turkish,Yakut,k,-,?,176,10
Uzbek,Yakut,q,-,?,176,10
Azerbaijani,Kazakh,-,q,?,1421,0
Azerbaijani,Yakut,-,b,?,1421,0
Chuvash,Kazakh,-,q,?,1421,0
Chuvash,Yakut,-,b,?,1421,0
Kazakh,Turkish,q,-,?,1421,0
Kazakh,Uzbek,q,-,?,1421,0
Kazakh,Yakut,q,b,?,1421,0
Turkish,Yakut,-,b,?,1421,0
Uzbek,Yakut,-,b,?,1421,0
Azerbaijani,Chuvash,ɪ,-,?,1421,1
Azerbaijani,Kazakh,ɪ,ɑ,?,1421,1
Azerbaijani,Turkish,ɪ,i,?,1421,1
Azerbaijani,Uzbek,ɪ,i,?,1421,1
Azerbaijani,Yakut,ɪ,a,?,1421,1
Chuvash,Kazakh,-,ɑ,?,1421,1
Chuvash,Turkish,-,i,?,1421,1
Chuvash,Uzbek,-,i,?,1421,1
Chuvash,Yakut,-,a,?,1421,1
Kazakh,Turkish,ɑ,i,?,1421,1
Kazakh,Uzbek,ɑ,i,?,1421,1
Kazakh,Yakut,ɑ,a,?,1421,1
Turkish,Uzbek,i,i,?,1421,1
Turkish,Yakut,i,a,?,1421,1
Uzbek,Yakut,i,a,?,1421,1
Azerbaijani,Chuvash,s,-,?,1421,2
Azerbaijani,Kazakh,s,-,?,1421,2
Azerbaijani,Turkish,s,s,?,1421,2
Azerbaijani,Uzbek,s,s,?,1421,2
Azerbaijani,Yakut,s,ɣ,?,1421,2
Chuvash,Turkish,-,s,?,1421,2
Chuvash,Uzbek,-,s,?,1421,2
Chuvash,Yakut,-,ɣ,?,1421,2
Kazakh,Turkish,-,s,?,1421,2
Kazakh,Uzbek,-,s,?,1421,2
Kazakh,Yakut,-,ɣ,?,1421,2
Turkish,Uzbek,s,s,?,1421,2
Turkish,Yakut,s,ɣ,?,1421,2
Uzbek,Yakut,s,ɣ,?,1421,2
Azerbaijani,Chuvash,t,t,?,1421,3
Azerbaijani,Kazakh,t,l,?,1421,3
Azerbaijani,Turkish,t,t,?,1421,3
Azerbaijani,Uzbek,t,t,?,1421,3
Azerbaijani,Yakut,t,-,?,1421,3
Chuvash,Kazakh,t,l,?,1421,3
Chuvash,Turkish,t,t,?,1421,3
Chuvash,Uzbek,t,t,?,1421,3
Chuvash,Yakut,t,-,?,1421,3
Kazakh,Turkish,l,t,?,1421,3
Kazakh,Uzbek,l,t,?,1421,3
Kazakh,Yakut,l,-,?,1421,3
Turkish,Uzbek,t,t,?,1421,3
Turkish,Yakut,t,-,?,1421,3
Uzbek,Yakut,t,-,?,1421,3
Azerbaijani,Chuvash,æ,-,?,1421,4
Azerbaijani,Kazakh,æ,ɑ,?,1421,4
Azerbaijani,Turkish,æ,ɛ,?,1421,4
Azerbaijani,Uzbek,æ,a,?,1421,4
Azerbaijani,Yakut,æ,-,?,1421,4
Chuvash,Kazakh,-,ɑ,?,1421,4
Chuvash,Turkish,-,ɛ,?,1421,4
Chuvash,Uzbek,-,a,?,1421,4
Kazakh,Turkish,ɑ,ɛ,?,1421,4
Kazakh,Uzbek,ɑ,a,?,1421,4
Kazakh,Yakut,ɑ,-,?,1421,4
Turkish,Uzbek,ɛ,a,?,1421,4
Turkish,Yakut,ɛ,-,?,1421,4
Uzbek,Yakut,a,-,?,1421,4
Azerbaijani,Chuvash,m,-,?,1421,5
Azerbaijani,Kazakh,m,-,?,1421,5
Azerbaijani,Turkish,m,m,?,1421,5
Azerbaijani,Uzbek,m,m,?,1421,5
Azerbaijani,Yakut,m,-,?,1421,5
Chuvash,Turkish,-,m,?,1421,5
Chuvash,Uzbek,-,m,?,1421,5
Kazakh,Turkish,-,m,?,1421,5
Kazakh,Uzbek,-,m,?,1421,5
Turkish,Uzbek,m,m,?,1421,5
Turkish,Yakut,m,-,?,1421,5
Uzbek,Yakut,m,-,?,1421,5
Azerbaijani,Chuvash,æ,ɛ,?,1421,6
Azerbaijani,Kazakh,æ,u,?,1421,6
Azerbaijani,Turkish,æ,ɛ,?,1421,6
Azerbaijani,Uzbek,æ,ɒ,?,1421,6
Azerbaijani,Yakut,æ,a,?,1421,6
Chuvash,Kazakh,ɛ,u,?,1421,6
Chuvash,Turkish,ɛ,ɛ,?,1421,6
Chuvash,Uzbek,ɛ,ɒ,?,1421,6
Chuvash,Yakut,ɛ,a,?,1421,6
Kazakh,Turkish,u,ɛ,?,1421,6
Kazakh,Uzbek,u,ɒ,?,1421,6
Kazakh,Yakut,u,a,?,1421,6
Turkish,Uzbek,ɛ,ɒ,?,1421,6
Turkish,Yakut,ɛ,a,?,1421,6
Uzbek,Yakut,ɒ,a,?,1421,6
Azerbaijani,Chuvash,k,-,?,1421,7
Azerbaijani,Kazakh,k,-,?,1421,7
Azerbaijani,Turkish,k,k,?,1421,7
Azerbaijani,Uzbek,k,q,?,1421,7
Azerbaijani,Yakut,k,ɾ,?,1421,7
Chuvash,Turkish,-,k,?,1421,7
Chuvash,Uzbek,-,q,?,1421,7
Chuvash,Yakut,-,ɾ,?,1421,7
Kazakh,Turkish,-,k,?,1421,7
Kazakh,Uzbek,-,q,?,1421,7
Kazakh,Yakut,-,ɾ,?,1421,7
Turkish,Uzbek,k,q,?,1421,7
